REPORT_NUMBER,MODE,S4_CRASH_TYPE,QWEN_CLASS,nm_has_bicyclist,nm_has_othercyclist,HOW_MODE_WAS_DETERMINED,CRASH_YEAR,COUNTY_NAME,IN_QWEN_NARRATIVES,SOURCE_FILES,NM_DESCRIPTION_CODES
27719190,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27579423,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27572442,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27628023,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2025,Monroe,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27869160,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27591759,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27882295,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27774423,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27718904,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27564991,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27608226,E-Scooter,Single Vehicle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27484639,E-Bike,Bicycle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Duval,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27746981,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Seminole,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27848648,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27687388,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27460453,E-Bike,Single Vehicle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27692486,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27596528,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27869068,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27664338,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27923443,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27883808,E-Scooter,Bicycle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27832700,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,St. Lucie,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27635321,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Collier,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27476045,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Duval,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27770032,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27584126,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27833546,E-Scooter,Rollover,E-scooter,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,St. Lucie,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27865102,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27605800,E-Scooter,Bicycle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27544453,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Marion,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27751695,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27571219,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27633877,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Collier,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27921631,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27853222,E-Scooter,Single Vehicle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27424915,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27700850,E-Bike,Bicycle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27736677,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Monroe,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27441574,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Volusia,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27481505,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2025,Duval,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27665332,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27773235,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27756062,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27681417,E-Scooter,Pedestrian,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27891150,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27867768,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27774365,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27467231,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27911836,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27542430,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Seminole,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27844837,E-Scooter,Single Vehicle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27436810,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Orange,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27698569,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Seminole,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27920129,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27666020,Bicycle,Bicycle,Bicyclist,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='Bicyclist',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27883592,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27550745,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27719520,E-Bike,Single Vehicle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27785965,E-Bike,Pedestrian,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27743554,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27656530,E-Bike,Bicycle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27531385,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27582865,E-Scooter,Pedestrian,E-scooter,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27757155,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27669850,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Sarasota,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27430315,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27573033,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Indian River,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27918080,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27700095,E-Bike,Bicycle,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27886726,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27551766,E-Bike,Pedestrian,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27466656,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27531797,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27507542,E-Scooter,Pedestrian,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Duval,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27644848,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27538071,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,St. Lucie,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27562007,E-Bike,Bicycle,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27644718,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27686456,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2025,Palm Beach,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27759424,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Polk,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27605990,E-Bike,Pedestrian,E-bike,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27490472,E-Bike,Single Vehicle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Duval,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
27659494,E-Scooter,Bicycle,E-scooter,False,True,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Cyclist
27528567,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Broward,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27561089,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Pinellas,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27578769,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27599691,E-Scooter,Single Vehicle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27760132,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,Polk,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27833030,E-Scooter,Pedestrian,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2026,St. Lucie,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Occupant of a Non-Motor Vehicle Transportation Device
27917955,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Brevard,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Other Pedestrian
27572260,E-Bike,Pedestrian,E-bike,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Lee,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27426855,E-Scooter,Bicycle,E-scooter,False,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-scooter',2025,Miami-Dade,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Pedestrian
27723462,E-Bike,Bicycle,E-bike,True,False,Qwen LLM | multilabel_ebike.xlsx + multilabel_RegBike.xlsx | Classification='E-bike',2026,Hillsborough,True,multilabel_ebike.xlsx + multilabel_RegBike.xlsx,Bicyclist
