REPORT_NUMBER,PREDICTED_MODE_RAW,confidence,primary_cause,cause_other_detail,infrastructure_type,speed_contributing,speed_contributing_detail,SOURCE_FILE,MODE
86387952,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,driveway_or_parking_lot,yes,"Narrative states V1 'was unable to stop' before striking V2, implying speed was a factor.",multilabel_ebike_cause,E-Bike
86559264,Other,0.75,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
83691998,Bicyclist,0.95,driver_failed_to_yield_turning,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
89976726,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
85195221,E-scooter,0.95,obstructed_sightline,,sidewalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
89661348,E-scooter,0.8,non_motorist_failed_to_yield_entering_roadway,,crosswalk,yes,"NM1 advised V01 appeared to be traveling faster than the speed limit, and also noted they were crossing the road where there was no marked crosswalk",multilabel_ebike_cause,E-Scooter
89673681,E-scooter,0.9,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
87974741,E-bike,0.95,driver_failed_to_yield_turning,,bike_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
89752559,Bicyclist,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
28187374,E-scooter,0.95,driver_failed_to_yield_turning,,sidewalk,unclear,"P1's speed was approximately 15 miles per hour, but it's unclear if this contributed to the crash severity, narrative focuses on V1's failure to yield.",multilabel_ebike_cause,E-Scooter
88554225,E-bike,0.9,non_motorist_ran_stop_sign_or_signal,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
87903687,E-bike,0.95,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
84049325,E-scooter,0.95,driver_failed_to_yield_turning,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
88519763,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
86010589,Other,0.75,non_motorist_failed_to_yield_entering_roadway,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
28195606,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
28189378,Bicyclist,0.95,driver_failed_to_yield_turning,,travel_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
89565960,Other,0.75,driver_failed_to_yield_turning,,shoulder,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
28140076,E-bike,0.95,driver_failed_to_yield_turning,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
86987502,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,travel_lane,yes,"NM1 'ACCELERATED INTO THE SIDE OF V2' suggests speed was a factor, though no exact speed given",multilabel_ebike_cause,E-Bike
88458030,Bicyclist,0.95,non_motorist_ran_stop_sign_or_signal,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
85192404,Bicyclist,0.95,hit_and_run,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
27947984,E-scooter,0.95,driver_failed_to_yield_turning,,bike_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
28129377,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
83943660,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,no,No speed of either party mentioned in narrative as contributing to the crash.,multilabel_ebike_cause,E-Bike
89468406,Bicyclist,0.95,driver_failed_to_yield_turning,,sidewalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
84959612,Other,0.75,impairment,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
28158235,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
27936371,E-bike,0.95,driver_failed_to_yield_turning,,sidewalk,unclear,"No speed of either party mentioned in narrative as a contributing factor, except witness stated vehicle was 'speeding' after the incident, which does not directly relate to the crash cause.",multilabel_ebike_cause,E-Bike
87258553,Bicyclist,0.95,hit_and_run,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
84744366,Other,0.75,driver_failed_to_yield_turning,,crosswalk,unclear,"No speed of either party mentioned in narrative as a contributing factor, though hydroplaning on wet pavement is noted.",multilabel_ebike_cause,Other
27935280,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,yes,"D2 stated that P1 was approaching her on a scooter at a high rate of speed, which suggests that speed was a contributing factor to the crash, specifically the non-motorist's riding speed in the crosswalk",multilabel_ebike_cause,E-Scooter
89821410,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
28139744,E-bike,0.95,insufficient_information,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
84962573,E-scooter,0.95,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
27942029,E-bike,0.95,driver_failed_to_yield_turning,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
90126309,Other,0.75,non_motorist_failed_to_yield_entering_roadway,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
88187362,Other,0.75,driver_failed_to_yield_turning,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
85107363,Other,0.95,insufficient_information,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
89694589,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
86465674,Bicyclist,0.95,insufficient_information,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
89642557,Bicyclist,0.95,driver_failed_to_yield_turning,,sidewalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
89349814,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
83403316,Bicyclist,0.95,hit_and_run,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
28183572,E-bike,0.95,driver_failed_to_yield_turning,,bike_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
27950513,E-bike,0.95,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
28160226,E-bike,0.95,wrong_way_riding,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
87899846,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
88833044,Other,0.75,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
27935227,E-bike,0.95,driver_failed_to_yield_turning,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
89767258,E-scooter,0.95,driver_failed_to_yield_turning,,unknown,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
89753569,E-scooter,0.9,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
84852209,E-bike,0.95,distraction_inattention,,unknown,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
89399914,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
82390456,Bicyclist,0.95,driver_failed_to_yield_turning,,travel_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
89853795,Other,0.75,driver_failed_to_yield_turning,,crosswalk,no,"The witness stated the vehicle was traveling at approximately 10-15 mph when the pedestrian was struck, which is not indicated to be excessive for the conditions.",multilabel_ebike_cause,Other
87758824,Bicyclist,0.95,rear_end_following_too_close,,shoulder,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
89859381,Other,0.7,dooring,,travel_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
86638191,E-bike,0.95,driver_failed_to_yield_turning,,shoulder,no,"No speed of either party mentioned in narrative as contributing to the crash, except the bicyclist's estimated speed of 18-20 mph, which is not indicated to be excessive for the conditions.",multilabel_ebike_cause,E-Bike
27951141,E-bike,0.95,mechanical_failure,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
27941471,E-bike,0.95,driver_failed_to_yield_turning,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
87043579,E-bike,0.9,insufficient_information,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
89837591,Other,0.8,driver_failed_to_yield_turning,,driveway_or_parking_lot,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
28183677,E-scooter,0.95,driver_failed_to_yield_turning,,crosswalk,no,"No speed of either party mentioned in narrative as contributing to the crash, except that V-1 slowed down to approximately 10mph to make a right turn and the pedestrian was riding at a 'low speed'.",multilabel_ebike_cause,E-Scooter
27971231,E-scooter,0.95,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative as a contributing factor.,multilabel_ebike_cause,E-Scooter
28161321,E-bike,0.95,insufficient_information,,bike_lane,unclear,"No speed of either party mentioned in narrative as a contributing factor, though NMV1 was 'approaching at speed' in the video footage.",multilabel_ebike_cause,E-Bike
89243107,Other,0.75,driver_failed_to_yield_turning,,driveway_or_parking_lot,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
89569320,Other,0.95,non_motorist_failed_to_yield_entering_roadway,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
82390810,Bicyclist,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
84965433,Other,0.95,wrong_way_riding,,bike_lane,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
89717247,Other,0.75,driver_failed_to_yield_turning,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
84770225,E-scooter,0.95,obstructed_sightline,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
87404942,E-bike,0.95,driver_failed_to_yield_turning,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
89167331,E-scooter,0.95,hit_and_run,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
28190329,E-bike,0.95,driver_failed_to_yield_turning,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
86281106,Other,0.75,non_motorist_failed_to_yield_entering_roadway,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
87931020,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
88497837,E-bike,0.95,driver_failed_to_yield_turning,,crosswalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
88000960,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
28226977,E-scooter,0.8,hit_and_run,,bike_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
88762901,Other,0.95,non_motorist_failed_to_yield_entering_roadway,,driveway_or_parking_lot,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
86760570,Other,0.75,insufficient_information,,unknown,unclear,,multilabel_ebike_cause,Other
86138327,E-bike,0.95,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
89684637,Other,0.75,non_motorist_failed_to_yield_entering_roadway,,sidewalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Other
28195319,E-bike,0.95,driver_failed_to_yield_turning,,travel_lane,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Bike
89169003,E-scooter,0.95,driver_failed_to_yield_turning,,sidewalk,no,No speed of either party mentioned in narrative.,multilabel_ebike_cause,E-Scooter
87722477,Bicyclist,0.95,driver_failed_to_yield_turning,,crosswalk,unclear,No speed of either party mentioned in narrative.,multilabel_ebike_cause,Bicycle
85871386,E-scooter,0.95,non_motorist_failed_to_yield_entering_roadway,,crosswalk,no,"V-1's speed did not contribute to this crash even if travelling 54 MPH, and Ped-1 was traveling no faster than 5 MPH.",multilabel_ebike_cause,E-Scooter
